id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isCompiledBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isReferencedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"121442","20.500.11850/8","Reigber, Andreas||Krogager, Ernst||Keller, Martin||Jäger, Marc||Hajnsek, Irena||Horn, Ralf",,,"2017-06-12T14:10:17Z","2017-06-12T14:10:17Z","2016",,,,,"978-3-8007-4228-8||978-3-8007-4221-9||3-8007-4228-4",,,,"http://hdl.handle.net/20.500.11850/121475","en","VDE Verlag",,,,"The DALO-ARCTIC campaign: Multi-spectral SAR Imaging of Ice Features in Greenland","Conference Paper","Metadata only","EUSAR 2016 : 11th European Conference on Synthetic Aperture Radar Electronic, June 6-9, 2016, Hamburg, Germany",,"2017-06-12T14:17:07Z",,"pub:183577",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR 2016)","June 6-9, 2016","Hamburg, Germany",,,,,,,"imp593654c7611c154720",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"295","293","Berlin","published",,,,,,,,"2017-07-15T04:22:28Z","2021-02-14T14:37:46Z","true",,"ECIT",,
"122021","20.500.11850/10","Saletti, Matteo||Molnar, Peter||Hassan, Marwan A.||Burlando, Paolo",,,"2017-06-12T15:02:10Z","2017-06-12T15:02:10Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122054","en","EGU General Assembly",,,,"Modeling bed load transport and step-pool morphology with a reduced-complexity approach","Other Conference Item","Metadata only",,,"2017-06-12T15:02:22Z",,"pub:184323",,"yes","EGU General Assembly Conference 2016","April 17 - 22, 2016","Vienna, Austria",,,,,,,"imp593654d3131f197774",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on 20 April 2016.",,"EGU2016-4616","S.l.","published",,,,,,,,"2017-07-12T11:30:44Z","2020-02-14T17:26:57Z","true","1 p.","ECIT",,
"127325","20.500.11850/18","Meili, Naika",,,"2017-06-12T19:15:42Z","2017-06-12T19:15:42Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/127358","en","ETH Zürich",,,,"Improvement of Permeate Quality after Gravity-Driven Membrane Filtration","Master Thesis","Metadata only",,,"2017-06-12T19:15:50Z",,"pub:190189",,"yes",,,,,,,,,,"imp5936552e8cc4915901","010663634",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Master Thesis ETH Zürich 2016.",,,"Zürich","published",,,,,,,,"2017-07-13T12:39:26Z","2018-11-03T02:15:07Z","true","42 p.","ECIT",,
"121306","20.500.11850/10","Lucas, Celia||Bühler, Yves||Leinss, Silvan||Marino, Armando||Hajnsek, Irena",,,"2017-06-12T13:52:16Z","2017-06-12T13:52:16Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/121339","en","Swiss Academy of Science, SCNAT",,,,"Interfering reflections in ground based radar measurements: Lessons learnt from a snow depth measurement campaign","Other Conference Item","Metadata only","Abstract Volume 14th Swiss Geoscience Meeting",,"2017-06-12T13:54:25Z",,"pub:183434",,"yes","14th Swiss Geoscience Meeting (SGM 2016)","November 18-19, 2016","Geneva, Switzerland",,,,,,,"imp593654c49f12e69517",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"443","442","S.l.","published",,,,,,,,"2017-07-20T17:24:58Z","2021-02-14T14:37:12Z","true",,"ECIT",,
"123103","20.500.11850/8","Brancato, Virginia||Hajnsek, Irena",,,"2017-06-12T16:37:29Z","2017-06-12T16:37:29Z","2016",,,,,"978-3-8007-4228-8",,,,"http://hdl.handle.net/20.500.11850/123136","en","VDE Verlag Gmbh",,,,"Assessment of leaf wetness variation effect on differential interferometric observables","Conference Paper","Metadata only","EUSAR 2016: 11th European Conference on Synthetic Aperture Radar",,"2017-06-12T16:37:49Z",,"pub:185512",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR)","June 7-9, 2016","Hamburg, Germany",,,,,,,"imp593654e7342ab70505",,,,"000388020600282",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"1219","1216","Berlin","published",,,,,,,,"2017-07-14T13:46:13Z","2021-02-14T14:45:26Z","true",,"ECIT",,
"117390","20.500.11850/3","Durdina, Lukas||Lobo, Prem||Trueblood, Max B.||Black, Elizabeth A.||Achterberg, Steven||Hagen, Donald E.||Brem, Benjamin T.||Wang, Jing",,,"2017-06-12T07:36:06Z","2017-06-12T07:36:06Z","2016",,,,,,"0278-6826||1521-7388",,"10.1080/02786826.2016.1204423","http://hdl.handle.net/20.500.11850/117423","en","Taylor & Francis",,,,"Response of Real-Time Black Carbon Mass Instruments to Mini-CAST Soot","Journal Article","Metadata only",,,"2017-06-12T07:43:28Z",,"pub:179328",,"yes",,,,,,,,,,"imp59365478d6a3448862","000016965","84981549502",,"000382192000004","Aerosol Sci. Tech.","9","Aerosol Science and Technology","50","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","03887","03887","Published online 22 June 2016.","918","906","London","published",,,,,,,,"2017-07-26T15:07:10Z","2022-03-28T14:58:31Z","true",,"ECIT",,
"108443","20.500.11850/3","Shaad, Kashif||Ninsalam, Yazid||Padawangi, Rita||Burlando, Paolo",,,"2017-06-11T21:58:12Z","2017-06-11T21:58:12Z","2016-01",,,,,,"2210-6707",,"10.1016/j.scs.2015.09.005","http://hdl.handle.net/20.500.11850/108476","en","Elsevier",,,"Hydrodynamic modelling||Jakarta||Photogrammetry||Urban flooding","Towards high resolution and cost-effective terrain mapping for urban hydrodynamic modelling in densely settled river-corridors","Journal Article","Metadata only",,,"2017-06-11T21:58:40Z",,"pub:169441",,"yes",,,,,,,,,,"imp593653cf904c616587","006163899","84949266619",,"000367399700015",,,"Sustainable Cities and Society","20","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"179","168","Amsterdam","published",,,,,,,,"2017-07-14T13:18:54Z","2022-03-28T14:23:42Z","true",,"ECIT",,
"119039","20.500.11850/4","Menberg, Kathrin||Pfister, Stephan||Blum, Philipp||Bayer, Peter",,,"2017-06-12T10:15:06Z","2017-06-12T10:15:06Z","2016",,,,,,"1754-5692||1754-5706",,"10.1039/c6ee01043a","http://hdl.handle.net/20.500.11850/119072","en","Royal Society of Chemistry",,,,"A matter of meters: state of the art in the life cycle assessment of enhanced geothermal systems","Review Article","Metadata only",,,"2017-06-12T10:16:52Z",,"pub:181065",,"yes",,,,,,,,,,"imp59365499e45ca10259","005658912",,,"000382746300003","Energy Environ. Sci.","9","Energy & Environmental Science","9","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02704 - Geologisches Institut / Geological Institute::03465 - Löw, Simon (emeritus) / Löw, Simon (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02704 - Geologisches Institut / Geological Institute::03465 - Löw, Simon (emeritus) / Löw, Simon (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03465||03732","03465||03732","Received 8 April 2016, Accepted 26 July 2016, Published online 10 August 2016.","2743","2720","Cambridge","published",,,,,,,,"2017-07-12T14:22:34Z","2022-03-28T15:04:43Z","true",,"ECIT",,
"113518","20.500.11850/3","Gruber, Alexander||Su, Chun-Hsu||Crow, Wade T.||Zwieback, Simon||Dorigo, Wouter||Wagner, Wolfgang",,,"2017-06-12T01:44:42Z","2017-06-12T01:44:42Z","2016",,,,,,"0148-0227||2169-897X",,"10.1002/2015JD024027","http://hdl.handle.net/20.500.11850/113551","en","American Geophysical Union",,,,"Estimating error cross-correlations in soil moisture data sets using extended collocation analysis","Journal Article","Metadata only",,,"2017-06-12T01:51:36Z",,"pub:175247",,"yes",,,,,,,,,,"imp59365429dd12390420","004289343","84959420206",,"000371481700011","J. geophys. res., Atmos.","3","Journal of Geophysical Research: Atmospheres","121","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Published online 9 February 2016. Published online by: Wiley.","1219","1208","Washington, DC","published",,,,,,,,"2017-07-14T18:34:44Z","2022-03-28T14:42:59Z","true",,"ECIT",,
"122024","20.500.11850/10","Costa, Anna||Stutenbecker, Laura||Silva, Tiago A.A.||Bakker, Maarten||Molnar, Peter||Schlunegger, Fritz||Girardclos, Stéphanie||Loizeau, Jean-Luc||Lane, Stuart N.",,,"2017-06-12T15:02:17Z","2017-06-12T15:02:17Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/122057","en","Swiss Academy of Science, SCNAT",,,"Temperature rise||Suspended sediment concentration","Temperature signal in fine sediment dynamics of the Upper Rhône basin","Other Conference Item","Metadata only","Abstract Volume 14th Swiss Geoscience Meeting",,"2017-06-12T15:02:22Z",,"pub:184326",,"yes","14th Swiss Geoscience Meeting (SGM 2016)","November 17-18, 2016","Geneva, Switzerland",,,,,,,"imp593654d31f0ae80598",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"482","481","S.l.","published",,,,,,,,"2017-07-13T14:29:55Z","2022-03-28T15:14:59Z","true",,"ECIT",,
"108441","20.500.11850/3","Remondi, Federica||Burlando, Paolo||Vollmer, Derek",,,"2017-06-11T21:58:11Z","2017-06-11T21:58:11Z","2016-01",,,,,,"2210-6707",,"10.1016/j.scs.2015.10.001","http://hdl.handle.net/20.500.11850/108474","en","Elsevier",,,"Deforestation||Hydrology||Land use change||Tropical river||Urbanization||Watershed modelling","Exploring the hydrological impact of increasing urbanisation on a tropical river catchment of the metropolitan Jakarta, Indonesia","Journal Article","Metadata only",,,"2017-06-11T21:58:40Z",,"pub:169439",,"yes",,,,,,,,,,"imp593653cf83da589281","006163899","84949266624",,"000367399700018",,,"Sustainable Cities and Society","20","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Published online 22 october 2015.","221","210","Amsterdam","published",,,,,"10.3929/ethz-b-000305927",,,"2017-07-18T09:04:20Z","2022-03-28T14:23:40Z","true",,"ECIT",,
"108442","20.500.11850/3","Costa, Diogo||Burlando, Paolo||Priadi, Cindy",,,"2017-06-11T21:58:11Z","2017-06-11T21:58:11Z","2016-01",,,,,,"2210-6707",,"10.1016/j.scs.2015.09.009","http://hdl.handle.net/20.500.11850/108475","en","Elsevier",,,"Integrated solutions||Jakarta||Urban flooding||Urban river corridors||Water quality","The importance of integrated solutions to flooding and water quality problems in the tropical megacity of Jakarta","Journal Article","Metadata only",,,"2017-06-11T21:58:40Z",,"pub:169440",,"yes",,,,,,,,,,"imp593653cf8a37332800","006163899","84949266620",,"000367399700017",,,"Sustainable Cities and Society","20","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Published online 25 September 2015.","209","199","Amsterdam","published",,,,,,,,"2017-07-15T21:30:25Z","2022-03-28T14:23:41Z","true",,"ECIT",,
"113144","20.500.11850/3","Frischknecht, Rolf||Fantke, Peter||Tschümperlin, Laura||Niero, Monia||Antón, Assumpció||Bare, Jane||Boulay, Anne-Marie||Cherubini, Francesco||Hauschild, Michael Z.||Henderson, Andrew||Levasseur, Annie||McKone, Thomas E.||Michelsen, Ottar||i Canals, Llorenç M.||Pfister, Stephan||Ridoutt, Brad||Rosenbaum, Ralph K.||Verones, Francesca||Vigon, Bruce||Jolliet, Olivier",,,"2017-06-12T01:09:04Z","2017-06-12T01:09:04Z","2016",,,,,,"0948-3349||1614-7502",,"10.1007/s11367-015-1025-1","http://hdl.handle.net/20.500.11850/113177","en","Springer",,,"Footprint||Guidance||Impact indicators||LCIA||Life cycle impact assessment||Rice cultivation","Global guidance on environmental life cycle impact assessment indicators: progress and case study","Journal Article","Metadata only",,,"2017-06-12T01:13:57Z",,"pub:174843",,"yes",,,,,,,,,,"imp59365422502fa93786","001546331","84958115203",,"000370070200012","Int J Life Cycle Assess","3","The International Journal of Life Cycle Assessment","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732",,"442","429","Landsberg","published",,,,,,,,"2017-07-12T18:36:39Z","2022-03-28T14:41:42Z","true",,"ECIT",,
"253316","20.500.11850/8","Parrella, Giuseppe||Farinotti, Daniel||Hajnsek, Irena||Papathanassiou, Konstantinos P.",,,"2018-09-13T11:41:42Z","2017-06-12T13:34:56Z||2018-09-13T11:41:42Z","2016","2016-09-05",,,,"978-3-8007-4228-8",,,,"http://hdl.handle.net/20.500.11850/121158","en","IEEE",,,,"Monitoring the Subsurface of an Alpine Glacier Using Polarimetric SAR Observations at L-Band","Conference Paper","Metadata only","Proceedings of EUSAR 2016: 11th European Conference on Synthetic Aperture Radar",,"2017-06-12T13:35:42Z",,"pub:183249",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR 2016)","June 6-9, 2016","Hamburg, Germany",,,,,,,"imp593654c1510b739482",,,,"000388020600188",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02611 - V. Wasserbau, Hydrologie u. Glaziologie / Lab. Hydraulics,Hydrology,Glaciology::09599 - Farinotti, Daniel / Farinotti, Daniel","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02611 - V. Wasserbau, Hydrologie u. Glaziologie / Lab. Hydraulics,Hydrology,Glaciology::09599 - Farinotti, Daniel / Farinotti, Daniel","03849||09599","03849||09599","Article number: 7559418","805","800","Piscataway, NJ","published",,,,,,,,"2018-09-13T11:41:45Z","2022-03-28T21:18:36Z","true",,"ECIT",,
